"date","user_id","url_id","url"
2018-11-13 12:19:29,76,3,"https://www.unir.net/vive-unir/vida-academica/noticias/luis-lizasoain-asegura-en-unir-que-cualquier-centro-de-cualquier-tipo-puede-ser-de-alta-eficacia/549203656571/"
2018-11-13 14:26:58,36,7,"https://www.unir.net/vive-unir/vida-academica/noticias/unir-y-semergen-trabajaran-juntos-para-favorecer-la-formacion-de-los-medicos-de-atencion-primaria/549203651839/"
2018-11-13 17:31:13,123,7,"https://www.unir.net/vive-unir/vida-academica/noticias/unir-y-semergen-trabajaran-juntos-para-favorecer-la-formacion-de-los-medicos-de-atencion-primaria/549203651839/"
2018-11-14 02:19:20,64,7,"https://www.unir.net/vive-unir/vida-academica/noticias/unir-y-semergen-trabajaran-juntos-para-favorecer-la-formacion-de-los-medicos-de-atencion-primaria/549203651839/"
2018-11-14 03:14:48,98,5,"https://www.unir.net/vive-unir/vida-academica/noticias/se-un-experto-en-lean-management-y-da-valor-a-tu-empresa-con-unir/549203655774/"
2018-11-14 04:37:27,142,5,"https://www.unir.net/vive-unir/vida-academica/noticias/se-un-experto-en-lean-management-y-da-valor-a-tu-empresa-con-unir/549203655774/"
2018-11-14 06:07:14,149,7,"https://www.unir.net/vive-unir/vida-academica/noticias/unir-y-semergen-trabajaran-juntos-para-favorecer-la-formacion-de-los-medicos-de-atencion-primaria/549203651839/"
2018-11-14 09:04:44,137,4,"https://www.unir.net/vive-unir/vida-academica/noticias/nace-la-escuela-sagardoy-de-derecho-del-trabajo/549203656119/"
2018-11-14 09:41:29,50,4,"https://www.unir.net/vive-unir/vida-academica/noticias/nace-la-escuela-sagardoy-de-derecho-del-trabajo/549203656119/"
2018-11-14 14:13:26,23,3,"https://www.unir.net/vive-unir/vida-academica/noticias/luis-lizasoain-asegura-en-unir-que-cualquier-centro-de-cualquier-tipo-puede-ser-de-alta-eficacia/549203656571/"
2018-11-14 14:21:20,3,4,"https://www.unir.net/vive-unir/vida-academica/noticias/nace-la-escuela-sagardoy-de-derecho-del-trabajo/549203656119/"
2018-11-14 20:42:36,40,3,"https://www.unir.net/vive-unir/vida-academica/noticias/luis-lizasoain-asegura-en-unir-que-cualquier-centro-de-cualquier-tipo-puede-ser-de-alta-eficacia/549203656571/"
2018-11-15 04:10:56,58,3,"https://www.unir.net/vive-unir/vida-academica/noticias/luis-lizasoain-asegura-en-unir-que-cualquier-centro-de-cualquier-tipo-puede-ser-de-alta-eficacia/549203656571/"
2018-11-15 06:02:04,122,3,"https://www.unir.net/vive-unir/vida-academica/noticias/luis-lizasoain-asegura-en-unir-que-cualquier-centro-de-cualquier-tipo-puede-ser-de-alta-eficacia/549203656571/"
2018-11-15 07:49:36,90,5,"https://www.unir.net/vive-unir/vida-academica/noticias/se-un-experto-en-lean-management-y-da-valor-a-tu-empresa-con-unir/549203655774/"
